"product_id","product_name","deep_link","image_url","price","merchant_category","merchant_product_category_path","manufacturer","mpn","product_type"
"9787642478879","Fernway Rain Barrel™","https://www.step2.com/products/fernway-rain-barrel","https://www.step2.com/cdn/shop/files/5454_MAIN_1_1080x1080.jpg?v=1736958702","156.99","Rain Barrels","Home & Garden > Lawn & Garden > Gardening > Rain Barrels","Step2","","Regular" 
"10239505662239","Putt & Splash Adventure Center™","https://www.step2.com/products/putt-splash-adventure-center","https://www.step2.com/cdn/shop/files/4502_4693_MAIN_1_1080x1080.jpg?v=1772139181","169.99","Toys","Toys & Games > Toys","Step2","","Regular" 
"9462819848479","Choice Cuisine Kitchen™","https://www.step2.com/products/choice-cuisine-kitchen","https://www.step2.com/cdn/shop/files/4416_MAIN_1_1080x1080.jpg?v=1726243580","109.99","Toy Kitchens","Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food > Toy Kitchens","Step2","","Regular" 
"10097922081055","Mondello Pool Accessories™","https://www.step2.com/products/mondello-pool-accessories","https://www.step2.com/cdn/shop/files/5550_MAIN_1_1080x1080.jpg?v=1741871004","69.99","Pool & Spa Accessories","Home & Garden > Pool & Spa > Pool & Spa Accessories","Step2","","Regular" 
"8981653258527","Vero Oversized Pool Lounger™","https://www.step2.com/products/vero-lounger-loveseat","https://www.step2.com/cdn/shop/files/5447_MAIN_1_1080x1080.jpg?v=1710341802","349.99","Outdoor Chairs","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs","Step2","","Regular" 
"10303271928095","Fiesta Cruise Water Table with Umbrella™","https://www.step2.com/products/fiesta-cruise-water-table-with-umbrella","https://www.step2.com/cdn/shop/files/8948_RIGHT_1_1080x1080.jpg?v=1762824280","99.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"10040935317791","Mondello Chair with Shade™","https://www.step2.com/products/mondello-chair-with-shade","https://www.step2.com/cdn/shop/files/5473_MAIN_1_1080x1080.jpg?v=1737484279","399.99","Pool Loungers","Home & Garden > Pool & Spa > Pool & Spa Accessories > Pool Floats & Loungers > Pool Loungers","Step2","","Regular" 
"10040719180063","Tremont Planter™ 20"x24" 2 Pack","https://www.step2.com/products/tremont-planter-20x24-2-pack","https://www.step2.com/cdn/shop/files/5540_MAIN_2_1080x1080.jpg?v=1740071969","139.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"10040138629407","Tremont Raised Planter™","https://www.step2.com/products/tremont-raised-planter","https://www.step2.com/cdn/shop/files/5544_MAIN_1_1080x1080.jpg?v=1740502583","129.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"10040800739615","Tremont Trough Planter™ 2 Pack","https://www.step2.com/products/tremont-trough-planter-2-pack-copy","https://www.step2.com/cdn/shop/files/5542_MAIN_2_1080x1080.jpg?v=1740069560","169.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"8499472990495","Rain Showers Splash Tub™","https://www.step2.com/products/rain-showers-splash-tub","https://www.step2.com/cdn/shop/files/420600_x_1080x1080.jpg?v=1707795490","119.99","Water Tables","Toys & Games > Outdoor Play Equipment > Water Play Equipment > Water Tables","Step2","","Regular" 
"8499461882143","Highland Mail Post™ Weathered Cedar","https://www.step2.com/products/highland-mail-post","https://www.step2.com/cdn/shop/files/596100_g_1080x1080.jpg?v=1708527543","219.99","Mailbox Posts","Home & Garden > Decor > Mailbox Accessories > Mailbox Posts","Step2","","Regular" 
"9400870895903","My First Christmas Tree™ with Red & White Ornaments","https://www.step2.com/products/my-first-christmas-tree-with-red-white-ornaments","https://www.step2.com/cdn/shop/files/4406_MAIN_1_1080x1080.jpg?v=1722967622","69.99","Seasonal & Holiday Decorations","Home & Garden > Decor > Seasonal & Holiday Decorations","Step2","","Regular" 
"10025421537567","Wave Planter™ 20X24 2 Pack","https://www.step2.com/products/wave-20x24-planter","https://www.step2.com/cdn/shop/files/5546_MAIN_1_1080x1080.jpg?v=1736962364","139.99","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
"10369916764447","Garden Fresh Kitchen™","https://www.step2.com/products/garden-fresh-kitchen™","https://www.step2.com/cdn/shop/files/4625_LEFT_1_1080x1080.webp?v=1770324927","148.99","Toy Kitchens & Play Food","Toys & Games > Toys > Pretend Play > Toy Kitchens & Play Food","Step2","","Regular" 
"10219661328671","My First Christmas Tree Wonderland Express™","https://www.step2.com/products/my-first-christmas-tree-wonderland-express","https://www.step2.com/cdn/shop/files/4452_MAIN_1_2000pxw_1080x1080.jpg?v=1760387177","99.87","Riding Toys","Toys & Games > Toys > Riding Toys","Step2","","Regular" 
"10358430925087","Contemporary Builders Toy Box™","https://www.step2.com/products/contemporary-builders-toy-box","https://www.step2.com/cdn/shop/files/4695_4697_4645_L_8_1080x1080.jpg?v=1770150366","119.99","Storage Chests","Furniture > Cabinets & Storage > Storage Chests","Step2","","Regular" 
"10358397698335","Contemporary Builders Stackable Storage Cubes™","https://www.step2.com/products/contemporary-builders-stackable-storage-cubes","https://www.step2.com/cdn/shop/files/4695_4697_4646_L_4_1080x1080.jpg?v=1770149687","99.99","Storage Chests","Furniture > Cabinets & Storage > Storage Chests","Step2","","Regular" 
"10358320693535","Contemporary Builders Twin Bed™","https://www.step2.com/products/contemporary-builders-twin-bed","https://www.step2.com/cdn/shop/files/4695_MAIN_1_790f7520-a2e4-44ac-83b9-6e7dc0a6e3ee_1080x1080.jpg?v=1770147644","399.99","Beds & Bed Frames","Furniture > Beds & Accessories > Beds & Bed Frames","Step2","","Regular" 
"10334661804319","Kids Seashell Flip Seat™","https://www.step2.com/products/kids-seashell-flip-seat","https://www.step2.com/cdn/shop/files/5672_M_1_1080x1080.jpg?v=1767314120","44.99","Folding Chairs","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs > Folding Chairs","Step2","","Regular" 
"10334659019039","Kids Hammerhead Flip Seat™","https://www.step2.com/products/kids-hammerhead-flip-seat","https://www.step2.com/cdn/shop/files/5671_M_1_1080x1080.jpg?v=1767312029","44.99","Folding Chairs","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs > Folding Chairs","Step2","","Regular" 
"10334376526111","Seashell Flip Seat™","https://www.step2.com/products/seashell-flip-seat","https://www.step2.com/cdn/shop/files/5673_M_1_1080x1080.jpg?v=1767300020","59.99","Folding Chairs","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs > Folding Chairs","Step2","","Regular" 
"10212696654111","Farm Friends Up & Down Roller Coaster™","https://www.step2.com/products/farm-friends-up-down-roller-coaster","https://www.step2.com/cdn/shop/files/4422_MAIN_1_1080x1080.jpg?v=1754064278","159.99","Riding Toys","Toys & Games > Toys > Riding Toys","Step2","","Regular" 
"10159294677279","Vero Pool Lounger™ + Flip Seat™ Bundle","https://www.step2.com/products/vero-pool-lounger-plus-flip-seat-bundle","https://www.step2.com/cdn/shop/files/5584_MAIN_1_1080x1080.jpg?v=1751321780","309.98","Outdoor Chairs","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs","Step2","","Regular" 
"10141023731999","Summer Shade Picnic Table with Umbrella™","https://www.step2.com/products/summer-shade-picnic-table-with-umbrella","https://www.step2.com/cdn/shop/files/4511_MAIN_1_1080x1080.jpg?v=1746021699","79.99","Play Swings","Toys & Games > Outdoor Play Equipment > Play Swings","Step2","","Regular" 
"10391958880543","Blue Flash Up & Down Roller Coaster™","https://www.step2.com/products/blue-flash-up-down-roller-coaster","https://www.step2.com/cdn/shop/files/4225_CL_1_1080x1080.jpg?v=1771265323","159.99","Toys","Toys & Games > Toys","Step2","","Regular" 
"10403930734879","Highland Mail Post™ Dark Cedar","https://www.step2.com/products/highland-mail-post-dark-cedar","https://www.step2.com/cdn/shop/files/597700_g_1080x1080.jpg?v=1707795709","219.99","Mailbox Posts","Home & Garden > Decor > Mailbox Accessories > Mailbox Posts","Step2","","Regular" 
"10437927272735","Fun & Friends Picnic Table™","https://www.step2.com/products/fun-friends-picnic-table","https://www.step2.com/cdn/shop/files/4441_MAIN_1_1080x1080.jpg?v=1771597422","79.99","Picnic Benches","Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Benches > Picnic Benches","Step2","","Regular" 
"10439785644319","Tremont Short Square Planter™ - Set of 2","https://www.step2.com/products/tremont-short-square-planter","https://www.step2.com/cdn/shop/files/5460_MAIN_1_2_1080x1080.jpg?v=1772466193","139.98","Pots & Planters","Home & Garden > Lawn & Garden > Gardening > Pots & Planters","Step2","","Regular" 
